snr, pe
14.4, 0.09887669070028676
15.927272727272724, 0.05373456530856747
17.745454545454542, 0.019999999999999983
18.909090909090907, 0.007443998061639164
19.781818181818174, 0.0027706553570843867
20.872727272727268, 0.0006225592361410665
21.236363636363635, 0.00027416770522711674
